ProductID,Name,ProductModel,CultureID,Description
836,"ML Road Frame-W - Yellow, 48",ML Road Frame-W,ar,يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.
815,LL Mountain Front Wheel,LL Mountain Front Wheel,ar,عجلة احتياطية مخصصة للقيادة في الجبال لراكبي الدراجات المبتدئين.
816,ML Mountain Front Wheel,ML Mountain Front Wheel,ar,عجلة احتياطية مخصصة للقيادة في الجبال تناسب كافة أنواع الركاب بدءًا من الراكب العادي إلى الراكب المحترف.
817,HL Mountain Front Wheel,HL Mountain Front Wheel,ar,عجلة احتياطية مخصصة للقيادة في الجبال عالية الأداء.
818,LL Road Front Wheel,LL Road Front Wheel,ar,عجلة طريق أمامية بديلة لقائدي الدراجات المبتدئين.
819,ML Road Front Wheel,ML Road Front Wheel,ar,تتميز بوجود سبيكة قوية تحتوي على محور عجلة سريع التفكيك.
820,HL Road Front Wheel,HL Road Front Wheel,ar,عجلة قوية بإطار معدني ذي طبقتين.
821,Touring Front Wheel,Touring Front Wheel,ar,توفر خاصية الديناميكية الهوائية للإطارين المعدنيين قيادة سلسة.
808,LL Mountain Handlebars,LL Mountain Handlebars,ar,قضيب قيادة ملائم لكافة الأغراض على الطرق الممهدة وغير الممهدة.
809,ML Mountain Handlebars,ML Mountain Handlebars,ar,قضبان قيادة قوية من سبيكة الألومنيوم لتحمّل القيادة فوق المنحدرات.
810,HL Mountain Handlebars,HL Mountain Handlebars,ar,قضيب قيادة مسطح وقوي بدرجة كافية لجولات المحترفين.
811,LL Road Handlebars,LL Road Handlebars,ar,شكل فريد يوفر وصولاً أسهل إلى تروس التحكم في السرعة.
812,ML Road Handlebars,ML Road Handlebars,ar,قضيب قيادة أنبوبي الشكل مصنوع من الألومنيوم ومشكّل بطريقة تتكيف مع بنية الراكب الجسمية ويناسب جميع الرّكاب.
813,HL Road Handlebars,HL Road Handlebars,ar,أحدث قضيب قيادة مشكّل بطريقة تتكيف مع بنية الراكب الجسمية وهو مصنوع من سبيكة ألومنيوم، ومصمم للمتسابقين.
946,LL Touring Handlebars,LL Touring Handlebars,ar,شكل فريد يقلل عناء القيادة على الركاب المبتدئين.
947,HL Touring Handlebars,HL Touring Handlebars,ar,قضيب قيادة مصنوع من الألومنيوم خفيف الوزن ولكنه قوي يتحمل القيادة لمسافات طويلة.
805,LL Headset,LL Headset,ar,توفر الوصلة غير الملولبة بين الشوكة الماسكة للعجلة الأمامية وبقية هيكل الدراجة الجودة المطلوبة وبسعر اقتصادي.
806,ML Headset,ML Headset,ar,تمنع الخرطوشة محكمة الإغلاق الأوساخ من الدخول.
807,HL Headset,HL Headset,ar,وصلة غير ملولبة بين الشوكة الماسكة للعجلة الأمامية وبقية هيكل الدراجة بمساحة 1 بوصة ذات جودة عالية مزودة بمنفذ تشحيم لإجراء التشحيم بشكل سريع.
935,LL Mountain Pedal,LL Mountain Pedal,ar,هيكل أساسي واسع بحيث يمكنك القيادة بأي حذاء، وهذا أمر رائع للقيادة متعددة الأغراض.
936,ML Mountain Pedal,ML Mountain Pedal,ar,دواسة خفيفة الوزن شديدة التحمّل بلا مشابك وذات قوة شدّ يمكن تعديلها.
937,HL Mountain Pedal,HL Mountain Pedal,ar,مصنوعة من الفولاذ الذي لا يصدأ، والذي تم تصميمه لإزالة الطين بسهولة.
938,LL Road Pedal,LL Road Pedal,ar,دواستان بلا مشابك مصنوعتان من الألومنيوم.
939,ML Road Pedal,ML Road Pedal,ar,تركيبة سبيكة ألومنيوم خفيفة الوزن.
940,HL Road Pedal,HL Road Pedal,ar,دواستان من أعلى الطرازات بقوة شدّ يمكن تعديلها.
941,Touring Pedal,Touring Pedal,ar,دواسة ثابتة ومتوازنة للقيادة طوال اليوم.
909,ML Mountain Seat/Saddle,ML Mountain Seat/Saddle 2,ar,مصممة لامتصاص الصدمات.
910,HL Mountain Seat/Saddle,HL Mountain Seat/Saddle 2,ar,تصميم يتناسب مع بنية الراكب الجسمية لتوفير قيادة مريحة طوال اليوم. جلد شديد التحمل.
911,LL Road Seat/Saddle,LL Road Seat/Saddle 1,ar,مقعد خفيف الوزن ذو حشو رغوي.
912,ML Road Seat/Saddle,ML Road Seat/Saddle 2,ar,مصدات مطاطية تمتص الصدمات.
913,HL Road Seat/Saddle,HL Road Seat/Saddle 2,ar,مقعد سباق خفيف الوزن مصنوع من مادة كيفلار. جلد.
914,LL Touring Seat/Saddle,LL Touring Seat/Saddle,ar,مقعد جيلاتيني مصمم بشكل يتناسب مع حركة الجسم.
915,ML Touring Seat/Saddle,ML Touring Seat/Saddle,ar,تصميم جديد لتخفيف الضغط عند القيادة لفترات طويلة.
916,HL Touring Seat/Saddle,HL Touring Seat/Saddle,ar,هيكل خارجي تم تصميمه لتوفير مزيد من الراحة أثناء القيادة.
928,LL Mountain Tire,LL Mountain Tire,ar,قوة جر تضاهي أحدث الطرازات، غطاء حافة بارزة مطاطي منخفض الثمن.
929,ML Mountain Tire,ML Mountain Tire,ar,قوة جر كبيرة، مطاط عالي الكثافة.
930,HL Mountain Tire,HL Mountain Tire,ar,قوة جر هائلة، كربون مقوى خفيف الوزن.
931,LL Road Tire,LL Road Tire,ar,السطح الخارجي للإطار بنفس جودة أسطح الإطارات الخارجية الأغلى ثمنًا، ولكنه مزود بغطاء حافة بارزة مطاطي أقل سعرًا.
932,ML Road Tire,ML Road Tire,ar,مطاط أعلى كثافة من الطرازات الأخرى.
933,HL Road Tire,HL Road Tire,ar,كربون مقوى خفيف الوزن لقيادة منقطعة النظير مع تحمل أوزان مرتفعة.
934,Touring Tire,Touring Tire,ar,مطاط عالي الكثافة.
921,Mountain Tire Tube,Mountain Tire Tube,ar,أنبوبة ذاتية القفل.
922,Road Tire Tube,Road Tire Tube,ar,أنبوبة تقليدية تناسب كافة الأغراض.
923,Touring Tire Tube,Touring Tire Tube,ar,أنبوبة متعددة الأغراض.
722,"LL Road Frame - Black, 58",LL Road Frame,ar,يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.
723,"LL Road Frame - Black, 60",LL Road Frame,ar,يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.
724,"LL Road Frame - Black, 62",LL Road Frame,ar,يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.
725,"LL Road Frame - Red, 44",LL Road Frame,ar,يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.
726,"LL Road Frame - Red, 48",LL Road Frame,ar,يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.
727,"LL Road Frame - Red, 52",LL Road Frame,ar,يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.
728,"LL Road Frame - Red, 58",LL Road Frame,ar,يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.
729,"LL Road Frame - Red, 60",LL Road Frame,ar,يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.
730,"LL Road Frame - Red, 62",LL Road Frame,ar,يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.
736,"LL Road Frame - Black, 44",LL Road Frame,ar,يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.
737,"LL Road Frame - Black, 48",LL Road Frame,ar,يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.
738,"LL Road Frame - Black, 52",LL Road Frame,ar,يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.
